Country,Time,EUR-USD Spot Exchange Rate
CY,2018-03,1.2333954545454546
CY,2018-04,1.2269523809523808
CY,2018-05,1.1822636363636365
CY,2018-06,1.1679142857142857
CY,2018-07,1.1684619047619047
CY,2018-08,1.1546608695652174
CY,2018-09,1.1666947368421052
CY,2018-10,1.148759090909091
CY,2018-11,1.13639
CY,2018-12,1.1380388888888888
CY,2019-01,1.1417899999999999
CY,2019-02,1.1349444444444443
CY,2019-03,1.1296142857142857
CY,2019-04,1.1234
CY,2019-05,1.1186909090909092
CY,2019-06,1.129515
CY,2019-07,1.1211454545454544
CY,2019-08,1.1128681818181818
CY,2019-09,1.10112
CY,2019-10,1.1058181818181818
CY,2019-11,1.1050578947368421
CY,2019-12,1.1113666666666666
CY,2020-01,1.1097666666666666
CY,2020-02,1.0910736842105262
CY,2020-03,1.104590909090909
CY,2020-04,1.0871090909090908
CY,2020-05,1.09073
CY,2020-06,1.1259
CY,2020-07,1.1488272727272728
CY,2020-08,1.1831142857142856
CY,2020-09,1.1785095238095238
CY,2020-10,1.1767809523809523
CY,2020-11,1.1826277777777778
CY,2020-12,1.2168
CY,2021-01,1.2177666666666667
CY,2021-02,1.2093947368421052
CY,2021-03,1.1901608695652173
CY,2021-04,1.1965409090909092
CY,2021-05,1.21463
CY,2021-06,1.2048272727272726
CY,2021-07,1.1821380952380953
CY,2021-08,1.1766954545454544
CY,2021-09,1.1764904761904762
CY,2021-10,1.159985
CY,2021-11,1.14159
CY,2021-12,1.1300809523809523
CY,2022-01,1.131675
CY,2022-02,1.1349052631578949
CY,2022-03,1.1018521739130436
CY,2022-04,1.080295238095238
CY,2022-05,1.0567190476190476
CY,2022-06,1.0567190476190476
CY,2022-07,1.016825
CY,2022-08,1.0128782608695652
CY,2022-09,0.9898809523809524
CY,2022-10,0.985295
CY,2022-11,1.01919
CY,2022-12,1.0590666666666668
CY,2023-01,1.07769
CY,2023-02,1.0702263157894736
CY,2023-03,1.0711347826086957
CY,2023-04,1.0962
CY,2023-05,1.0867090909090908
CY,2023-06,1.0840285714285716
CY,2023-07,1.10669
CY,2023-08,1.091
CY,2023-09,1.067175
CY,2023-10,1.056457142857143
CY,2023-11,1.08193
CY,2023-12,1.09094
CY,2024-01,1.0898904761904762
CY,2024-02,1.0793
CY,2024-03,1.0870190476190476
CY,2024-04,1.0723909090909092
CY,2024-05,1.0810136363636362
CY,2024-06,1.0763263157894736
CY,2024-07,1.084659090909091
CY,2024-08,1.1020181818181818
CY,2024-09,1.110425
CY,2024-10,1.08945
CY,2024-11,1.0621315789473684
CY,2024-12,1.0472333333333335
CY,2025-01,1.0355904761904762
CY,2025-02,1.0413000000000001
CY,2025-03,1.0813142857142857
CY,2025-04,1.1231772727272729
CY,2025-05,1.1273666666666666
CY,2025-06,1.153365
CY,2025-07,1.1670818181818183
CY,2025-08,1.1647476190476191
CY,2025-09,1.1738714285714285
CY,2025-10,1.1640727272727274
DE,1999-01,1.1590947368421052
DE,1999-02,1.120278947368421
DE,1999-03,1.0885869565217392
DE,1999-04,1.07005
DE,1999-05,1.063005
DE,1999-06,1.0377181818181818
DE,1999-07,1.037047619047619
DE,1999-08,1.0605045454545454
DE,1999-09,1.049747619047619
DE,1999-10,1.0705500000000001
DE,1999-11,1.0327899999999999
DE,1999-12,1.0110260869565217
DE,2000-01,1.01311
DE,2000-02,0.98336
DE,2000-03,0.9643391304347826
DE,2000-04,0.94492
DE,2000-05,0.9059454545454546
DE,2000-06,0.9504772727272727
DE,2000-07,0.9386150000000001
DE,2000-08,0.9045043478260869
DE,2000-09,0.8694749999999999
DE,2000-10,0.8525380952380953
DE,2000-11,0.855152380952381
DE,2000-12,0.89831
DE,2001-01,0.9375809523809524
DE,2001-02,0.9205210526315789
DE,2001-03,0.9082863636363636
DE,2001-04,0.8925190476190475
DE,2001-05,0.8753136363636365
DE,2001-06,0.8529571428571427
DE,2001-07,0.8614857142857143
DE,2001-08,0.9013652173913044
DE,2001-09,0.9114444444444444
DE,2001-10,0.905
DE,2001-11,0.88826
DE,2001-12,0.89117
DE,2002-01,0.8831619047619047
DE,2002-02,0.8706947368421052
DE,2002-03,0.8766380952380953
DE,2002-04,0.8859954545454546
DE,2002-05,0.916959090909091
DE,2002-06,0.9561350000000001
DE,2002-07,0.9935272727272728
DE,2002-08,0.9780590909090908
DE,2002-09,0.98063
DE,2002-10,0.98115
DE,2002-11,1.0012894736842106
DE,2002-12,1.019404761904762
DE,2003-01,1.062247619047619
DE,2003-02,1.0784578947368422
DE,2003-03,1.0797428571428571
DE,2003-04,1.0862363636363637
DE,2003-05,1.155557142857143
DE,2003-06,1.1674285714285713
DE,2003-07,1.1365045454545455
DE,2003-08,1.1155190476190475
DE,2003-09,1.1267
DE,2003-10,1.1713681818181818
DE,2003-11,1.171011111111111
DE,2003-12,1.229818181818182
DE,2004-01,1.26382
DE,2004-02,1.2640421052631579
DE,2004-03,1.226091304347826
DE,2004-04,1.1989454545454545
DE,2004-05,1.199995
DE,2004-06,1.2146045454545453
DE,2004-07,1.2266142857142857
DE,2004-08,1.2191363636363637
DE,2004-09,1.222395238095238
DE,2004-10,1.25074
DE,2004-11,1.29972
DE,2004-12,1.3406478260869563
DE,2005-01,1.312265
DE,2005-02,1.3013052631578947
DE,2005-03,1.3185
DE,2005-04,1.2943095238095237
DE,2005-05,1.2696857142857143
DE,2005-06,1.2155272727272726
DE,2005-07,1.2040549999999999
DE,2005-08,1.2295173913043478
DE,2005-09,1.2233904761904761
DE,2005-10,1.20224
DE,2005-11,1.1788750000000001
DE,2005-12,1.186095238095238
DE,2006-01,1.21255
DE,2006-02,1.1939736842105262
DE,2006-03,1.2028434782608695
DE,2006-04,1.227325
DE,2006-05,1.2767454545454546
DE,2006-06,1.266059090909091
DE,2006-07,1.268065
DE,2006-08,1.2810478260869567
DE,2006-09,1.2722099999999998
DE,2006-10,1.2617190476190476
DE,2006-11,1.2887666666666666
DE,2006-12,1.3204799999999999
DE,2007-01,1.2993
DE,2007-02,1.308021052631579
DE,2007-03,1.324590909090909
DE,2007-04,1.351290476190476
DE,2007-05,1.3517818181818182
DE,2007-06,1.3420619047619047
DE,2007-07,1.3726476190476191
DE,2007-08,1.3625869565217392
DE,2007-09,1.3909850000000001
DE,2007-10,1.4233043478260867
DE,2007-11,1.468252380952381
DE,2007-12,1.45588
DE,2008-01,1.4728142857142856
DE,2008-02,1.4759449999999998
DE,2008-03,1.5520190476190474
DE,2008-04,1.5753636363636365
DE,2008-05,1.5554142857142856
DE,2008-06,1.5561714285714285
DE,2008-07,1.5758636363636362
DE,2008-08,1.4955380952380952
DE,2008-09,1.4341666666666666
DE,2008-10,1.3266272727272728
DE,2008-11,1.2744222222222221
DE,2008-12,1.3511454545454546
DE,2009-01,1.324445
DE,2009-02,1.2796842105263158
DE,2009-03,1.3050318181818181
DE,2009-04,1.3198909090909092
DE,2009-05,1.364585
DE,2009-06,1.4014454545454547
DE,2009-07,1.4091652173913045
DE,2009-08,1.4266238095238095
DE,2009-09,1.4575142857142858
DE,2009-10,1.4821142857142857
DE,2009-11,1.4907526315789474
DE,2009-12,1.4578545454545455
DE,2010-01,1.4265736842105263
DE,2010-02,1.3679947368421053
DE,2010-03,1.357004347826087
DE,2010-04,1.3416818181818182
DE,2010-05,1.256315
DE,2010-06,1.2223363636363638
DE,2010-07,1.281057142857143
DE,2010-08,1.2902909090909092
DE,2010-09,1.3102857142857143
DE,2010-10,1.390095
DE,2010-11,1.3654249999999999
DE,2010-12,1.3221333333333334
DE,2011-01,1.337065
DE,2011-02,1.3655894736842107
DE,2011-03,1.4019826086956524
DE,2011-04,1.4459761904761905
DE,2011-05,1.433452380952381
DE,2011-06,1.4402863636363636
DE,2011-07,1.4275
DE,2011-08,1.4333173913043478
DE,2011-09,1.3746714285714285
DE,2011-10,1.373245
DE,2011-11,1.35576
DE,2011-12,1.3154571428571429
DE,2012-01,1.290985
DE,2012-02,1.323835
DE,2012-03,1.32075
DE,2012-04,1.3160190476190476
DE,2012-05,1.2806454545454544
DE,2012-06,1.2541333333333333
DE,2012-07,1.2277619047619048
DE,2012-08,1.2406217391304348
DE,2012-09,1.2884578947368421
DE,2012-10,1.2973818181818182
DE,2012-11,1.28374
DE,2012-12,1.3119450000000001
DE,2013-01,1.3303904761904763
DE,2013-02,1.3346736842105262
DE,2013-03,1.2953142857142856
DE,2013-04,1.302518181818182
DE,2013-05,1.2983136363636363
DE,2013-06,1.319715
DE,2013-07,1.3087863636363635
DE,2013-08,1.3313545454545455
DE,2013-09,1.3364150000000001
DE,2013-10,1.3645909090909092
DE,2013-11,1.3490842105263159
DE,2013-12,1.3708
DE,2014-01,1.361795238095238
DE,2014-02,1.366521052631579
DE,2014-03,1.3828190476190476
DE,2014-04,1.381018181818182
DE,2014-05,1.3738523809523808
DE,2014-06,1.3594857142857142
DE,2014-07,1.3533363636363636
DE,2014-08,1.3315238095238096
DE,2014-09,1.2889095238095238
DE,2014-10,1.2677318181818182
DE,2014-11,1.24725
DE,2014-12,1.2329190476190477
DE,2015-01,1.1614900000000001
DE,2015-02,1.1350263157894738
DE,2015-03,1.0819454545454545
DE,2015-04,1.0822045454545455
DE,2015-05,1.116735
DE,2015-06,1.122559090909091
DE,2015-07,1.099740909090909
DE,2015-08,1.1136142857142857
DE,2015-09,1.1228523809523812
DE,2015-10,1.1227952380952382
DE,2015-11,1.0726578947368421
DE,2015-12,1.0888681818181818
DE,2016-01,1.0855052631578948
DE,2016-02,1.10923
DE,2016-03,1.1133521739130434
DE,2016-04,1.1345666666666667
DE,2016-05,1.1312047619047618
DE,2016-06,1.1231772727272729
DE,2016-07,1.105495
DE,2016-08,1.1206521739130435
DE,2016-09,1.1217809523809525
DE,2016-10,1.10144
DE,2016-11,1.07918
DE,2016-12,1.0544619047619048
DE,2017-01,1.0634947368421053
DE,2017-02,1.0650210526315789
DE,2017-03,1.069104347826087
DE,2017-04,1.07138
DE,2017-05,1.1049863636363637
DE,2017-06,1.1233
DE,2017-07,1.153015
DE,2017-08,1.1812913043478261
DE,2017-09,1.191335
DE,2017-10,1.175547619047619
DE,2017-11,1.174295
DE,2017-12,1.183615
DE,2018-01,1.219652380952381
DE,2018-02,1.2339684210526316
DE,2018-03,1.2333954545454546
DE,2018-04,1.2269523809523808
DE,2018-05,1.1822636363636365
DE,2018-06,1.1679142857142857
DE,2018-07,1.1684619047619047
DE,2018-08,1.1546608695652174
DE,2018-09,1.1666947368421052
DE,2018-10,1.148759090909091
DE,2018-11,1.13639
DE,2018-12,1.1380388888888888
DE,2019-01,1.1417899999999999
DE,2019-02,1.1349444444444443
DE,2019-03,1.1296142857142857
DE,2019-04,1.1234
DE,2019-05,1.1186909090909092
DE,2019-06,1.129515
DE,2019-07,1.1211454545454544
DE,2019-08,1.1128681818181818
DE,2019-09,1.10112
DE,2019-10,1.1058181818181818
DE,2019-11,1.1050578947368421
DE,2019-12,1.1113666666666666
DE,2020-01,1.1097666666666666
DE,2020-02,1.0910736842105262
DE,2020-03,1.104590909090909
DE,2020-04,1.0871090909090908
DE,2020-05,1.09073
DE,2020-06,1.1259
DE,2020-07,1.1488272727272728
DE,2020-08,1.1831142857142856
DE,2020-09,1.1785095238095238
DE,2020-10,1.1767809523809523
DE,2020-11,1.1826277777777778
DE,2020-12,1.2168
DE,2021-01,1.2177666666666667
DE,2021-02,1.2093947368421052
DE,2021-03,1.1901608695652173
DE,2021-04,1.1965409090909092
DE,2021-05,1.21463
DE,2021-06,1.2048272727272726
DE,2021-07,1.1821380952380953
DE,2021-08,1.1766954545454544
DE,2021-09,1.1764904761904762
DE,2021-10,1.159985
DE,2021-11,1.14159
DE,2021-12,1.1300809523809523
DE,2022-01,1.131675
DE,2022-02,1.1349052631578949
DE,2022-03,1.1018521739130436
DE,2022-04,1.080295238095238
DE,2022-05,1.0567190476190476
DE,2022-06,1.0567190476190476
DE,2022-07,1.016825
DE,2022-08,1.0128782608695652
DE,2022-09,0.9898809523809524
DE,2022-10,0.985295
DE,2022-11,1.01919
DE,2022-12,1.0590666666666668
DE,2023-01,1.07769
DE,2023-02,1.0702263157894736
DE,2023-03,1.0711347826086957
DE,2023-04,1.0962
DE,2023-05,1.0867090909090908
DE,2023-06,1.0840285714285716
DE,2023-07,1.10669
DE,2023-08,1.091
DE,2023-09,1.067175
DE,2023-10,1.056457142857143
DE,2023-11,1.08193
DE,2023-12,1.09094
DE,2024-01,1.0898904761904762
DE,2024-02,1.0793
DE,2024-03,1.0870190476190476
DE,2024-04,1.0723909090909092
DE,2024-05,1.0810136363636362
DE,2024-06,1.0763263157894736
DE,2024-07,1.084659090909091
DE,2024-08,1.1020181818181818
DE,2024-09,1.110425
DE,2024-10,1.08945
DE,2024-11,1.0621315789473684
DE,2024-12,1.0472333333333335
DE,2025-01,1.0355904761904762
DE,2025-02,1.0413000000000001
DE,2025-03,1.0813142857142857
DE,2025-04,1.1231772727272729
DE,2025-05,1.1273666666666666
DE,2025-06,1.153365
DE,2025-07,1.1670818181818183
DE,2025-08,1.1647476190476191
DE,2025-09,1.1738714285714285
DE,2025-10,1.1640727272727274
EE,1999-01,1.1590947368421052
EE,1999-02,1.120278947368421
EE,1999-03,1.0885869565217392
EE,1999-04,1.07005
EE,1999-05,1.063005
EE,1999-06,1.0377181818181818
EE,1999-07,1.037047619047619
EE,1999-08,1.0605045454545454
EE,1999-09,1.049747619047619
EE,1999-10,1.0705500000000001
EE,1999-11,1.0327899999999999
EE,1999-12,1.0110260869565217
EE,2000-01,1.01311
EE,2000-02,0.98336
EE,2000-03,0.9643391304347826
EE,2000-04,0.94492
EE,2000-05,0.9059454545454546
EE,2000-06,0.9504772727272727
EE,2000-07,0.9386150000000001
EE,2000-08,0.9045043478260869
EE,2000-09,0.8694749999999999
EE,2000-10,0.8525380952380953
EE,2000-11,0.855152380952381
EE,2000-12,0.89831
EE,2001-01,0.9375809523809524
EE,2001-02,0.9205210526315789
EE,2001-03,0.9082863636363636
EE,2001-04,0.8925190476190475
EE,2001-05,0.8753136363636365
EE,2001-06,0.8529571428571427
EE,2001-07,0.8614857142857143
EE,2001-08,0.9013652173913044
EE,2001-09,0.9114444444444444
EE,2001-10,0.905
EE,2001-11,0.88826
EE,2001-12,0.89117
EE,2002-01,0.8831619047619047
EE,2002-02,0.8706947368421052
EE,2002-03,0.8766380952380953
EE,2002-04,0.8859954545454546
EE,2002-05,0.916959090909091
EE,2002-06,0.9561350000000001
EE,2002-07,0.9935272727272728
EE,2002-08,0.9780590909090908
EE,2002-09,0.98063
EE,2002-10,0.98115
EE,2002-11,1.0012894736842106
EE,2002-12,1.019404761904762
EE,2003-01,1.062247619047619
EE,2003-02,1.0784578947368422
EE,2003-03,1.0797428571428571
EE,2003-04,1.0862363636363637
EE,2003-05,1.155557142857143
EE,2003-06,1.1674285714285713
EE,2003-07,1.1365045454545455
EE,2003-08,1.1155190476190475
EE,2003-09,1.1267
EE,2003-10,1.1713681818181818
EE,2003-11,1.171011111111111
EE,2003-12,1.229818181818182
EE,2004-01,1.26382
EE,2004-02,1.2640421052631579
EE,2004-03,1.226091304347826
EE,2004-04,1.1989454545454545
EE,2004-05,1.199995
EE,2004-06,1.2146045454545453
EE,2004-07,1.2266142857142857
EE,2004-08,1.2191363636363637
EE,2004-09,1.222395238095238
EE,2004-10,1.25074
EE,2004-11,1.29972
EE,2004-12,1.3406478260869563
EE,2005-01,1.312265
EE,2005-02,1.3013052631578947
EE,2005-03,1.3185
EE,2005-04,1.2943095238095237
EE,2005-05,1.2696857142857143
EE,2005-06,1.2155272727272726
EE,2005-07,1.2040549999999999
EE,2005-08,1.2295173913043478
EE,2005-09,1.2233904761904761
EE,2005-10,1.20224
EE,2005-11,1.1788750000000001
EE,2005-12,1.186095238095238
EE,2006-01,1.21255
EE,2006-02,1.1939736842105262
EE,2006-03,1.2028434782608695
EE,2006-04,1.227325
EE,2006-05,1.2767454545454546
EE,2006-06,1.266059090909091
EE,2006-07,1.268065
EE,2006-08,1.2810478260869567
EE,2006-09,1.2722099999999998
EE,2006-10,1.2617190476190476
EE,2006-11,1.2887666666666666
EE,2006-12,1.3204799999999999
EE,2007-01,1.2993
EE,2007-02,1.308021052631579
EE,2007-03,1.324590909090909
EE,2007-04,1.351290476190476
EE,2007-05,1.3517818181818182
EE,2007-06,1.3420619047619047
EE,2007-07,1.3726476190476191
EE,2007-08,1.3625869565217392
EE,2007-09,1.3909850000000001
EE,2007-10,1.4233043478260867
EE,2007-11,1.468252380952381
EE,2007-12,1.45588
EE,2008-01,1.4728142857142856
EE,2008-02,1.4759449999999998
EE,2008-03,1.5520190476190474
EE,2008-04,1.5753636363636365
EE,2008-05,1.5554142857142856
EE,2008-06,1.5561714285714285
EE,2008-07,1.5758636363636362
EE,2008-08,1.4955380952380952
EE,2008-09,1.4341666666666666
EE,2008-10,1.3266272727272728
EE,2008-11,1.2744222222222221
EE,2008-12,1.3511454545454546
EE,2009-01,1.324445
EE,2009-02,1.2796842105263158
EE,2009-03,1.3050318181818181
EE,2009-04,1.3198909090909092
EE,2009-05,1.364585
EE,2009-06,1.4014454545454547
EE,2009-07,1.4091652173913045
EE,2009-08,1.4266238095238095
EE,2009-09,1.4575142857142858
EE,2009-10,1.4821142857142857
EE,2009-11,1.4907526315789474
EE,2009-12,1.4578545454545455
EE,2010-01,1.4265736842105263
EE,2010-02,1.3679947368421053
EE,2010-03,1.357004347826087
EE,2010-04,1.3416818181818182
EE,2010-05,1.256315
EE,2010-06,1.2223363636363638
EE,2010-07,1.281057142857143
EE,2010-08,1.2902909090909092
EE,2010-09,1.3102857142857143
EE,2010-10,1.390095
EE,2010-11,1.3654249999999999
EE,2010-12,1.3221333333333334
EE,2011-01,1.337065
EE,2011-02,1.3655894736842107
EE,2011-03,1.4019826086956524
EE,2011-04,1.4459761904761905
EE,2011-05,1.433452380952381
EE,2011-06,1.4402863636363636
EE,2011-07,1.4275
EE,2011-08,1.4333173913043478
EE,2011-09,1.3746714285714285
EE,2011-10,1.373245
EE,2011-11,1.35576
EE,2011-12,1.3154571428571429
EE,2012-01,1.290985
EE,2012-02,1.323835
EE,2012-03,1.32075
EE,2012-04,1.3160190476190476
EE,2012-05,1.2806454545454544
EE,2012-06,1.2541333333333333
EE,2012-07,1.2277619047619048
EE,2012-08,1.2406217391304348
EE,2012-09,1.2884578947368421
EE,2012-10,1.2973818181818182
EE,2012-11,1.28374
EE,2012-12,1.3119450000000001
EE,2013-01,1.3303904761904763
EE,2013-02,1.3346736842105262
EE,2013-03,1.2953142857142856
EE,2013-04,1.302518181818182
EE,2013-05,1.2983136363636363
EE,2013-06,1.319715
EE,2013-07,1.3087863636363635
EE,2013-08,1.3313545454545455
EE,2013-09,1.3364150000000001
EE,2013-10,1.3645909090909092
EE,2013-11,1.3490842105263159
EE,2013-12,1.3708
EE,2014-01,1.361795238095238
EE,2014-02,1.366521052631579
EE,2014-03,1.3828190476190476
EE,2014-04,1.381018181818182
EE,2014-05,1.3738523809523808
EE,2014-06,1.3594857142857142
EE,2014-07,1.3533363636363636
EE,2014-08,1.3315238095238096
EE,2014-09,1.2889095238095238
EE,2014-10,1.2677318181818182
EE,2014-11,1.24725
EE,2014-12,1.2329190476190477
EE,2015-01,1.1614900000000001
EE,2015-02,1.1350263157894738
EE,2015-03,1.0819454545454545
EE,2015-04,1.0822045454545455
EE,2015-05,1.116735
EE,2015-06,1.122559090909091
EE,2015-07,1.099740909090909
EE,2015-08,1.1136142857142857
EE,2015-09,1.1228523809523812
EE,2015-10,1.1227952380952382
EE,2015-11,1.0726578947368421
EE,2015-12,1.0888681818181818
EE,2016-01,1.0855052631578948
EE,2016-02,1.10923
EE,2016-03,1.1133521739130434
EE,2016-04,1.1345666666666667
EE,2016-05,1.1312047619047618
EE,2016-06,1.1231772727272729
EE,2016-07,1.105495
EE,2016-08,1.1206521739130435
EE,2016-09,1.1217809523809525
EE,2016-10,1.10144
EE,2016-11,1.07918
EE,2016-12,1.0544619047619048
EE,2017-01,1.0634947368421053
EE,2017-02,1.0650210526315789
EE,2017-03,1.069104347826087
EE,2017-04,1.07138
EE,2017-05,1.1049863636363637
EE,2017-06,1.1233
EE,2017-07,1.153015
EE,2017-08,1.1812913043478261
EE,2017-09,1.191335
EE,2017-10,1.175547619047619
EE,2017-11,1.174295
EE,2017-12,1.183615
EE,2018-01,1.219652380952381
EE,2018-02,1.2339684210526316
EE,2018-03,1.2333954545454546
EE,2018-04,1.2269523809523808
EE,2018-05,1.1822636363636365
EE,2018-06,1.1679142857142857
EE,2018-07,1.1684619047619047
EE,2018-08,1.1546608695652174
EE,2018-09,1.1666947368421052
EE,2018-10,1.148759090909091
EE,2018-11,1.13639
EE,2018-12,1.1380388888888888
EE,2019-01,1.1417899999999999
EE,2019-02,1.1349444444444443
EE,2019-03,1.1296142857142857
EE,2019-04,1.1234
EE,2019-05,1.1186909090909092
EE,2019-06,1.129515
EE,2019-07,1.1211454545454544
EE,2019-08,1.1128681818181818
EE,2019-09,1.10112
EE,2019-10,1.1058181818181818
EE,2019-11,1.1050578947368421
EE,2019-12,1.1113666666666666
EE,2020-01,1.1097666666666666
EE,2020-02,1.0910736842105262
EE,2020-03,1.104590909090909
EE,2020-04,1.0871090909090908
EE,2020-05,1.09073
EE,2020-06,1.1259
EE,2020-07,1.1488272727272728
EE,2020-08,1.1831142857142856
EE,2020-09,1.1785095238095238
EE,2020-10,1.1767809523809523
EE,2020-11,1.1826277777777778
EE,2020-12,1.2168
EE,2021-01,1.2177666666666667
EE,2021-02,1.2093947368421052
EE,2021-03,1.1901608695652173
EE,2021-04,1.1965409090909092
EE,2021-05,1.21463
EE,2021-06,1.2048272727272726
EE,2021-07,1.1821380952380953
EE,2021-08,1.1766954545454544
EE,2021-09,1.1764904761904762
EE,2021-10,1.159985
EE,2021-11,1.14159
EE,2021-12,1.1300809523809523
EE,2022-01,1.131675
EE,2022-02,1.1349052631578949
EE,2022-03,1.1018521739130436
EE,2022-04,1.080295238095238
EE,2022-05,1.0567190476190476
EE,2022-06,1.0567190476190476
EE,2022-07,1.016825
EE,2022-08,1.0128782608695652
EE,2022-09,0.9898809523809524
EE,2022-10,0.985295
EE,2022-11,1.01919
EE,2022-12,1.0590666666666668
EE,2023-01,1.07769
EE,2023-02,1.0702263157894736
EE,2023-03,1.0711347826086957
EE,2023-04,1.0962
EE,2023-05,1.0867090909090908
EE,2023-06,1.0840285714285716
EE,2023-07,1.10669
EE,2023-08,1.091
EE,2023-09,1.067175
EE,2023-10,1.056457142857143
EE,2023-11,1.08193
EE,2023-12,1.09094
EE,2024-01,1.0898904761904762
EE,2024-02,1.0793
EE,2024-03,1.0870190476190476
EE,2024-04,1.0723909090909092
EE,2024-05,1.0810136363636362
EE,2024-06,1.0763263157894736
EE,2024-07,1.084659090909091
EE,2024-08,1.1020181818181818
EE,2024-09,1.110425
EE,2024-10,1.08945
EE,2024-11,1.0621315789473684
EE,2024-12,1.0472333333333335
EE,2025-01,1.0355904761904762
EE,2025-02,1.0413000000000001
EE,2025-03,1.0813142857142857
EE,2025-04,1.1231772727272729
EE,2025-05,1.1273666666666666
EE,2025-06,1.153365
EE,2025-07,1.1670818181818183
EE,2025-08,1.1647476190476191
EE,2025-09,1.1738714285714285
EE,2025-10,1.1640727272727274
EL,1999-01,1.1590947368421052
EL,1999-02,1.120278947368421
EL,1999-03,1.0885869565217392
EL,1999-04,1.07005
EL,1999-05,1.063005
EL,1999-06,1.0377181818181818
EL,1999-07,1.037047619047619
EL,1999-08,1.0605045454545454
EL,1999-09,1.049747619047619
EL,1999-10,1.0705500000000001
EL,1999-11,1.0327899999999999
EL,1999-12,1.0110260869565217
EL,2000-01,1.01311
EL,2000-02,0.98336
EL,2000-03,0.9643391304347826
EL,2000-04,0.94492
EL,2000-05,0.9059454545454546
EL,2000-06,0.9504772727272727
EL,2000-07,0.9386150000000001
EL,2000-08,0.9045043478260869
EL,2000-09,0.8694749999999999
EL,2000-10,0.8525380952380953
EL,2000-11,0.855152380952381
EL,2000-12,0.89831
EL,2001-01,0.9375809523809524
EL,2001-02,0.9205210526315789
EL,2001-03,0.9082863636363636
EL,2001-04,0.8925190476190475
EL,2001-05,0.8753136363636365
EL,2001-06,0.8529571428571427
EL,2001-07,0.8614857142857143
EL,2001-08,0.9013652173913044
EL,2001-09,0.9114444444444444
EL,2001-10,0.905
EL,2001-11,0.88826
EL,2001-12,0.89117
EL,2002-01,0.8831619047619047
EL,2002-02,0.8706947368421052
EL,2002-03,0.8766380952380953
EL,2002-04,0.8859954545454546
EL,2002-05,0.916959090909091
EL,2002-06,0.9561350000000001
EL,2002-07,0.9935272727272728
EL,2002-08,0.9780590909090908
EL,2002-09,0.98063
EL,2002-10,0.98115
EL,2002-11,1.0012894736842106
EL,2002-12,1.019404761904762
EL,2003-01,1.062247619047619
EL,2003-02,1.0784578947368422
EL,2003-03,1.0797428571428571
EL,2003-04,1.0862363636363637
EL,2003-05,1.155557142857143
EL,2003-06,1.1674285714285713
EL,2003-07,1.1365045454545455
EL,2003-08,1.1155190476190475
EL,2003-09,1.1267
EL,2003-10,1.1713681818181818
EL,2003-11,1.171011111111111
EL,2003-12,1.229818181818182
EL,2004-01,1.26382
EL,2004-02,1.2640421052631579
EL,2004-03,1.226091304347826
EL,2004-04,1.1989454545454545
EL,2004-05,1.199995
EL,2004-06,1.2146045454545453
EL,2004-07,1.2266142857142857
EL,2004-08,1.2191363636363637
EL,2004-09,1.222395238095238
EL,2004-10,1.25074
EL,2004-11,1.29972
EL,2004-12,1.3406478260869563
EL,2005-01,1.312265
EL,2005-02,1.3013052631578947
EL,2005-03,1.3185
EL,2005-04,1.2943095238095237
EL,2005-05,1.2696857142857143
EL,2005-06,1.2155272727272726
EL,2005-07,1.2040549999999999
EL,2005-08,1.2295173913043478
EL,2005-09,1.2233904761904761
EL,2005-10,1.20224
EL,2005-11,1.1788750000000001
EL,2005-12,1.186095238095238
EL,2006-01,1.21255
EL,2006-02,1.1939736842105262
EL,2006-03,1.2028434782608695
EL,2006-04,1.227325
EL,2006-05,1.2767454545454546
EL,2006-06,1.266059090909091
EL,2006-07,1.268065
EL,2006-08,1.2810478260869567
EL,2006-09,1.2722099999999998
EL,2006-10,1.2617190476190476
EL,2006-11,1.2887666666666666
EL,2006-12,1.3204799999999999
EL,2007-01,1.2993
EL,2007-02,1.308021052631579
EL,2007-03,1.324590909090909
EL,2007-04,1.351290476190476
EL,2007-05,1.3517818181818182
EL,2007-06,1.3420619047619047
EL,2007-07,1.3726476190476191
EL,2007-08,1.3625869565217392
EL,2007-09,1.3909850000000001
EL,2007-10,1.4233043478260867
EL,2007-11,1.468252380952381
EL,2007-12,1.45588
EL,2008-01,1.4728142857142856
EL,2008-02,1.4759449999999998
EL,2008-03,1.5520190476190474
EL,2008-04,1.5753636363636365
EL,2008-05,1.5554142857142856
EL,2008-06,1.5561714285714285
EL,2008-07,1.5758636363636362
EL,2008-08,1.4955380952380952
EL,2008-09,1.4341666666666666
EL,2008-10,1.3266272727272728
EL,2008-11,1.2744222222222221
EL,2008-12,1.3511454545454546
EL,2009-01,1.324445
EL,2009-02,1.2796842105263158
EL,2009-03,1.3050318181818181
EL,2009-04,1.3198909090909092
EL,2009-05,1.364585
EL,2009-06,1.4014454545454547
EL,2009-07,1.4091652173913045
EL,2009-08,1.4266238095238095
EL,2009-09,1.4575142857142858
EL,2009-10,1.4821142857142857
EL,2009-11,1.4907526315789474
EL,2009-12,1.4578545454545455
EL,2010-01,1.4265736842105263
EL,2010-02,1.3679947368421053
EL,2010-03,1.357004347826087
EL,2010-04,1.3416818181818182
EL,2010-05,1.256315
EL,2010-06,1.2223363636363638
EL,2010-07,1.281057142857143
