Data Type,Country,Year,Month,HTS Number,Description,General Customs Value
General Customs Value,Malta,2022,8,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",378.919
General Customs Value,Malta,2023,8,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",94.462
General Customs Value,Malta,2024,8,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",190.952
General Customs Value,Malta,2020,9,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",83.704
General Customs Value,Malta,2021,9,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",174.001
General Customs Value,Malta,2022,9,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",94.984
General Customs Value,Malta,2023,9,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",197.576
General Customs Value,Malta,2020,10,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",325.397
General Customs Value,Malta,2021,10,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",170.153
General Customs Value,Malta,2022,10,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",0.374
General Customs Value,Malta,2023,10,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",203.898
General Customs Value,Malta,2024,10,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",96.602
General Customs Value,Malta,2020,11,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",403.537
General Customs Value,Malta,2021,11,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",78.476
General Customs Value,Malta,2022,11,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",266.918
General Customs Value,Malta,2023,11,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",164.18
General Customs Value,Malta,2024,11,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",379.688
General Customs Value,Malta,2020,12,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",83.215
General Customs Value,Malta,2021,12,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",166.148
General Customs Value,Malta,2022,12,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",528.514
General Customs Value,Malta,2023,12,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",276.151
General Customs Value,Malta,2024,12,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS",193.322
General Customs Value,Malta,2024,1,600410,"KNITTED OR CROCHETED FABRICS OF A WIDTH EXCEEDING 30 CM (12 INCHES), CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN BUT W/0 RIBBER THREAD",1.153
General Customs Value,Malta,2022,7,600410,"KNITTED OR CROCHETED FABRICS OF A WIDTH EXCEEDING 30 CM (12 INCHES), CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN BUT W/0 RIBBER THREAD",5.453
General Customs Value,Malta,2024,10,600410,"KNITTED OR CROCHETED FABRICS OF A WIDTH EXCEEDING 30 CM (12 INCHES), CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN BUT W/0 RIBBER THREAD",3.413
General Customs Value,Malta,2025,1,600535,"WARP KNIT FABRICS SPECIFIED IN SUBHEADING NOTE 1, OF SYNTHETIC FIBERS",2.476
General Customs Value,Malta,2024,4,600535,"WARP KNIT FABRICS SPECIFIED IN SUBHEADING NOTE 1, OF SYNTHETIC FIBERS",1.059
General Customs Value,Malta,2022,1,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",82.084
General Customs Value,Malta,2023,1,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",100.762
General Customs Value,Malta,2024,2,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",98.566
General Customs Value,Malta,2025,2,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",100.822
General Customs Value,Malta,2020,3,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",323.084
General Customs Value,Malta,2023,3,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",96.584
General Customs Value,Malta,2025,3,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",127.614
General Customs Value,Malta,2020,4,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",359.459
General Customs Value,Malta,2021,4,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",63.092
General Customs Value,Malta,2022,4,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",202.896
General Customs Value,Malta,2024,4,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",207.826
General Customs Value,Malta,2025,4,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",98.274
General Customs Value,Malta,2020,5,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",315.184
General Customs Value,Malta,2021,5,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",126.615
General Customs Value,Malta,2022,5,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",134.2
General Customs Value,Malta,2025,5,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",318.511
General Customs Value,Malta,2022,6,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",200.491
General Customs Value,Malta,2023,6,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",108.939
General Customs Value,Malta,2024,6,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",197.981
General Customs Value,Malta,2020,7,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",254.648
General Customs Value,Malta,2022,7,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",264.288
General Customs Value,Malta,2024,7,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",95.567
General Customs Value,Malta,2020,8,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",252.744
General Customs Value,Malta,2023,8,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",115.955
General Customs Value,Malta,2024,8,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",304.751
General Customs Value,Malta,2022,9,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",78.709
General Customs Value,Malta,2020,10,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",126.943
General Customs Value,Malta,2023,10,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",392.624
General Customs Value,Malta,2024,10,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",98.066
General Customs Value,Malta,2020,11,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",126.659
General Customs Value,Malta,2023,11,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",99.561
General Customs Value,Malta,2024,11,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",98.911
General Customs Value,Malta,2021,12,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",59.828
General Customs Value,Malta,2023,12,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",95.51
General Customs Value,Malta,2024,12,600536,"WARP KNIT FABRICS, OF SYNTHETIC FIBERS, OTHER, UNBLEACHED OR BLEACHED",99.934
General Customs Value,Malta,2024,4,600610,"KNITTED OR CROCHETED FABRICS NESOI, OF WOOL OR FINE ANIMAL HAIR",2.54
General Customs Value,Malta,2021,12,600633,"KNITTED OR CROCHETED FABRICS, OF SYNTHETIC FIBERS, OF YARNS OF DIFFERENT COLORS, NESOI",3.236
General Customs Value,Malta,2024,3,610230,"WOMEN'S OR GIRLS' OVERCOATS, CARCOATS, CAPES, CLOAKS, ANORAKS, SKI-JACKETS AND SIMILAR ARTICLES OF MANMADE FIBERS, KNITTED OR CROCHETED",1.304
General Customs Value,Malta,2023,6,610343,"MEN'S OR BOYS' TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS OF SYNTHETIC FIBERS, KNITTED OR CROCHETED",0.322
General Customs Value,Malta,2023,3,610433,"WOMEN'S OR GIRLS' SUIT-TYPE JACKETS AND BLAZERS OF SYNTHETIC FIBERS, KNITTED OR CROCHETED",0.55
General Customs Value,Malta,2023,9,610442,"WOMEN'S OR GIRLS' DRESSES OF COTTON, KNITTED OR CROCHETED",2.304
General Customs Value,Malta,2021,12,610442,"WOMEN'S OR GIRLS' DRESSES OF COTTON, KNITTED OR CROCHETED",1.032
General Customs Value,Malta,2023,3,610443,"WOMEN'S OR GIRLS' DRESSES OF SYNTHETIC FIBERS, KNITTED OR CROCHETED",0.296
General Customs Value,Malta,2020,12,610443,"WOMEN'S OR GIRLS' DRESSES OF SYNTHETIC FIBERS, KNITTED OR CROCHETED",0.251
General Customs Value,Malta,2024,3,610462,"WOMEN'S OR GIRLS' TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS OF COTTON, KNITTED OR CROCHETED",1.244
General Customs Value,Malta,2023,3,610520,"MEN'S OR BOYS' SHIRTS OF MANMADE FIBERS, KNITTED OR CROCHETED",0.476
General Customs Value,Malta,2021,9,610712,"MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF MANMADE FIBERS, KNITTED OR CROCHETED",1.251
General Customs Value,Malta,2022,4,610722,"MEN'S OR BOYS' NIGHTSHIRTS AND PAJAMAS OF MANMADE FIBERS, KNITTED OR CROCHETED",0.256
General Customs Value,Malta,2021,9,610791,"MEN'S OR BOYS' BATHROBES, DRESSING GOWNS AND SIMILAR ARTICLES OF COTTON, KNITTED OR CROCHETED",0.681
General Customs Value,Malta,2021,1,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",0.758
General Customs Value,Malta,2022,1,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",4.733
General Customs Value,Malta,2025,1,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",0.339
General Customs Value,Malta,2021,2,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",3.656
General Customs Value,Malta,2022,2,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",6.871
General Customs Value,Malta,2023,2,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",0
General Customs Value,Malta,2021,3,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",4.753
General Customs Value,Malta,2022,3,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",8.756
General Customs Value,Malta,2021,4,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",3.051
General Customs Value,Malta,2022,4,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",1.558
General Customs Value,Malta,2021,5,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",16.818
General Customs Value,Malta,2022,5,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",2.781
General Customs Value,Malta,2021,6,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",5.251
General Customs Value,Malta,2021,7,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",2.036
General Customs Value,Malta,2022,7,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",3.515
General Customs Value,Malta,2022,8,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",0.855
General Customs Value,Malta,2021,9,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",6.739
General Customs Value,Malta,2022,9,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",0.254
General Customs Value,Malta,2021,10,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",1.11
General Customs Value,Malta,2021,11,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",2.253
General Customs Value,Malta,2022,11,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",6.202
General Customs Value,Malta,2020,12,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",1.589
General Customs Value,Malta,2021,12,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",10.996
General Customs Value,Malta,2022,12,610910,"T-SHIRTS, SINGLETS, TANK TOPS AND SIMILAR GARMENTS OF COTTON, KNITTED OR CROCHETED",0.766
General Customs Value,Malta,2022,1,611020,"SWEATERS, PULLOVERS, SWEATSHIRTS, VESTS AND SIMILAR ARTICLES OF COTTON, KNITTED OR CROCHETED",1.465
General Customs Value,Malta,2025,1,611020,"SWEATERS, PULLOVERS, SWEATSHIRTS, VESTS AND SIMILAR ARTICLES OF COTTON, KNITTED OR CROCHETED",0.634
General Customs Value,Malta,2021,6,611020,"SWEATERS, PULLOVERS, SWEATSHIRTS, VESTS AND SIMILAR ARTICLES OF COTTON, KNITTED OR CROCHETED",3.2
General Customs Value,Malta,2022,10,611020,"SWEATERS, PULLOVERS, SWEATSHIRTS, VESTS AND SIMILAR ARTICLES OF COTTON, KNITTED OR CROCHETED",0.816
General Customs Value,Malta,2022,11,611020,"SWEATERS, PULLOVERS, SWEATSHIRTS, VESTS AND SIMILAR ARTICLES OF COTTON, KNITTED OR CROCHETED",2.874
General Customs Value,Malta,2024,1,611030,"SWEATERS, PULLOVERS, SWEATSHIRTS, VESTS AND SIMILAR ARTICLES OF MANMADE FIBERS, KNITTED OR CROCHETED",2.271
General Customs Value,Malta,2024,2,611030,"SWEATERS, PULLOVERS, SWEATSHIRTS, VESTS AND SIMILAR ARTICLES OF MANMADE FIBERS, KNITTED OR CROCHETED",0.603
General Customs Value,Malta,2023,6,611030,"SWEATERS, PULLOVERS, SWEATSHIRTS, VESTS AND SIMILAR ARTICLES OF MANMADE FIBERS, KNITTED OR CROCHETED",0.386
General Customs Value,Malta,2021,11,611030,"SWEATERS, PULLOVERS, SWEATSHIRTS, VESTS AND SIMILAR ARTICLES OF MANMADE FIBERS, KNITTED OR CROCHETED",0.354
General Customs Value,Malta,2025,5,611231,"MEN'S OR BOYS' SWIMWEAR OF SYNTHETIC FIBERS, KNITTED OR CROCHETED",1.185
General Customs Value,Malta,2020,1,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",18.825
General Customs Value,Malta,2021,1,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",38.996
General Customs Value,Malta,2022,1,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",13.914
General Customs Value,Malta,2023,1,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",94.072
General Customs Value,Malta,2024,1,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",20.628
General Customs Value,Malta,2025,1,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",22.953
General Customs Value,Malta,2020,2,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",29.779
General Customs Value,Malta,2021,2,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",45.121
General Customs Value,Malta,2022,2,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",5.497
General Customs Value,Malta,2023,2,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",5.016
General Customs Value,Malta,2024,2,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",17.235
General Customs Value,Malta,2025,2,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",20.215
General Customs Value,Malta,2020,3,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",22.445
General Customs Value,Malta,2021,3,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",27.199
General Customs Value,Malta,2022,3,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",19.724
General Customs Value,Malta,2023,3,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",29.303
General Customs Value,Malta,2024,3,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",10.891
General Customs Value,Malta,2025,3,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",25.94
General Customs Value,Malta,2021,4,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",30.138
General Customs Value,Malta,2022,4,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",98.779
General Customs Value,Malta,2023,4,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",13.201
General Customs Value,Malta,2024,4,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",23.654
General Customs Value,Malta,2025,4,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",33.461
General Customs Value,Malta,2020,5,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",3.559
General Customs Value,Malta,2021,5,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",49.441
General Customs Value,Malta,2022,5,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",47.787
General Customs Value,Malta,2023,5,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",7.093
General Customs Value,Malta,2024,5,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",8.135
General Customs Value,Malta,2025,5,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",17.807
General Customs Value,Malta,2020,6,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",10.795
General Customs Value,Malta,2021,6,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",16.705
General Customs Value,Malta,2022,6,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",34.211
General Customs Value,Malta,2023,6,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",17.27
General Customs Value,Malta,2024,6,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",22.056
General Customs Value,Malta,2020,7,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",22.925
General Customs Value,Malta,2021,7,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",6.277
General Customs Value,Malta,2022,7,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",14.423
General Customs Value,Malta,2023,7,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",4.096
General Customs Value,Malta,2024,7,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",20.472
General Customs Value,Malta,2020,8,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",14.219
General Customs Value,Malta,2021,8,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",30.058
General Customs Value,Malta,2022,8,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",31.425
General Customs Value,Malta,2023,8,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",9.177
General Customs Value,Malta,2024,8,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",25.93
General Customs Value,Malta,2020,9,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",17.844
General Customs Value,Malta,2021,9,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",7.439
General Customs Value,Malta,2022,9,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",10.997
General Customs Value,Malta,2023,9,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",8.379
General Customs Value,Malta,2024,9,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",11.83
General Customs Value,Malta,2020,10,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",48.862
General Customs Value,Malta,2021,10,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",5.499
General Customs Value,Malta,2022,10,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",12.043
General Customs Value,Malta,2023,10,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",26.888
General Customs Value,Malta,2024,10,611300,"GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, KNITTED OR CROCHETED",23.778
